order_id,product,quantity_ordered,price_each,order_date,purchase_address,month_name
179551,27in FHD Monitor,1,149.99000549316406,2019-04-26 10:37:00,"531 11th St, Los Angeles, CA 90001",April
179552,AAA Batteries (4-pack),2,2.990000009536743,2019-08-04 10:25:00,"773 Lake St, Boston, MA 02215",August
179553,Lightning Charging Cable,1,14.949999809265137,2019-04-20 20:33:00,"712 Church St, Dallas, TX 75001",April
179554,Wired Headphones,1,11.989999771118164,2019-04-15 22:04:00,"820 10th St, Dallas, TX 75001",April
179555,Bose SoundSport Headphones,1,99.98999786376952,2019-04-04 14:39:00,"118 Washington St, Boston, MA 02215",April
179556,AAA Batteries (4-pack),1,2.990000009536743,2019-04-26 21:30:00,"355 Walnut St, New York City, NY 10001",April
179557,AAA Batteries (4-pack),2,2.990000009536743,2019-04-26 13:25:00,"479 14th St, New York City, NY 10001",April
179558,AA Batteries (4-pack),1,3.839999914169312,2019-04-27 16:56:00,"428 Ridge St, New York City, NY 10001",April
179559,AA Batteries (4-pack),1,3.839999914169312,2019-08-04 09:10:00,"427 Meadow St, Atlanta, GA 30301",August
179560,AAA Batteries (4-pack),1,2.990000009536743,2019-04-19 01:58:00,"233 Madison St, Austin, TX 73301",April
179561,USB-C Charging Cable,1,11.949999809265137,2019-04-13 08:37:00,"870 2nd St, San Francisco, CA 94016",April
179562,Wired Headphones,1,11.989999771118164,2019-05-04 12:35:00,"231 14th St, Boston, MA 02215",May
179563,USB-C Charging Cable,1,11.949999809265137,2019-04-13 20:19:00,"127 6th St, San Francisco, CA 94016",April
179564,Lightning Charging Cable,1,14.949999809265137,2019-07-04 21:25:00,"936 Pine St, Dallas, TX 75001",July
179565,AAA Batteries (4-pack),1,2.990000009536743,2019-04-13 21:41:00,"419 Madison St, Boston, MA 02215",April
179566,AA Batteries (4-pack),1,3.839999914169312,2019-04-24 13:20:00,"254 11th St, San Francisco, CA 94016",April
179567,AA Batteries (4-pack),1,3.839999914169312,2019-10-04 02:42:00,"392 Pine St, San Francisco, CA 94016",October
179568,Macbook Pro Laptop,1,1700.0,2019-04-18 20:32:00,"644 North St, San Francisco, CA 94016",April
179569,34in Ultrawide Monitor,1,379.989990234375,2019-11-04 18:34:00,"52 Lake St, New York City, NY 10001",November
179570,USB-C Charging Cable,1,11.949999809265137,2019-04-24 10:50:00,"732 Sunset St, Seattle, WA 98101",April
179571,Bose SoundSport Headphones,1,99.98999786376952,2019-04-30 10:08:00,"893 7th St, Atlanta, GA 30301",April
179572,Bose SoundSport Headphones,1,99.98999786376952,2019-02-04 22:28:00,"477 River St, New York City, NY 10001",February
179573,Google Phone,1,600.0,2019-11-04 20:52:00,"301 Jackson St, Los Angeles, CA 90001",November
179574,USB-C Charging Cable,1,11.949999809265137,2019-04-21 16:16:00,"702 West St, San Francisco, CA 94016",April
179575,USB-C Charging Cable,1,11.949999809265137,2019-04-25 02:10:00,"468 Center St, Portland, ME 04101",April
179576,AAA Batteries (4-pack),1,2.990000009536743,2019-03-04 20:15:00,"820 Jefferson St, Atlanta, GA 30301",March
179577,Wired Headphones,1,11.989999771118164,2019-04-30 10:55:00,"23 Lincoln St, Los Angeles, CA 90001",April
179578,27in 4K Gaming Monitor,1,389.989990234375,2019-09-04 03:09:00,"414 Lakeview St, San Francisco, CA 94016",September
179579,27in 4K Gaming Monitor,1,389.989990234375,2019-01-04 17:18:00,"253 Hickory St, Los Angeles, CA 90001",January
179580,Lightning Charging Cable,1,14.949999809265137,2019-04-23 14:53:00,"865 Lakeview St, Los Angeles, CA 90001",April
179581,27in 4K Gaming Monitor,1,389.989990234375,2019-04-21 10:21:00,"214 Hill St, Los Angeles, CA 90001",April
179582,Lightning Charging Cable,1,14.949999809265137,2019-01-04 12:24:00,"689 Johnson St, Atlanta, GA 30301",January
179583,Lightning Charging Cable,1,14.949999809265137,2019-07-04 08:06:00,"308 Madison St, Boston, MA 02215",July
179584,AA Batteries (4-pack),1,3.839999914169312,2019-01-04 19:50:00,"88 Jackson St, Los Angeles, CA 90001",January
179585,Flatscreen TV,1,300.0,2019-01-04 14:59:00,"916 10th St, Boston, MA 02215",January
179586,34in Ultrawide Monitor,1,379.989990234375,2019-04-21 16:20:00,"302 Highland St, San Francisco, CA 94016",April
179587,Wired Headphones,1,11.989999771118164,2019-04-29 06:59:00,"969 Spruce St, Boston, MA 02215",April
179588,AAA Batteries (4-pack),2,2.990000009536743,2019-04-23 11:44:00,"977 2nd St, Los Angeles, CA 90001",April
179589,AA Batteries (4-pack),1,3.839999914169312,2019-04-25 23:23:00,"822 Elm St, Boston, MA 02215",April
179590,AAA Batteries (4-pack),2,2.990000009536743,2019-02-04 10:38:00,"251 Park St, Portland, OR 97035",February
179591,AAA Batteries (4-pack),2,2.990000009536743,2019-04-25 12:23:00,"243 Jackson St, Dallas, TX 75001",April
179592,AAA Batteries (4-pack),2,2.990000009536743,2019-04-22 11:34:00,"215 Center St, Los Angeles, CA 90001",April
179593,20in Monitor,1,109.98999786376952,2019-04-29 07:23:00,"129 Forest St, Los Angeles, CA 90001",April
179594,27in 4K Gaming Monitor,1,389.989990234375,2019-04-20 12:25:00,"587 Main St, New York City, NY 10001",April
179595,LG Washing Machine,1,600.0,2019-04-13 19:35:00,"656 Chestnut St, Seattle, WA 98101",April
179596,Wired Headphones,1,11.989999771118164,2019-04-26 10:01:00,"161 12th St, San Francisco, CA 94016",April
179597,Wired Headphones,1,11.989999771118164,2019-04-16 07:18:00,"448 13th St, Los Angeles, CA 90001",April
179598,AA Batteries (4-pack),1,3.839999914169312,2019-04-16 17:06:00,"594 Lake St, Boston, MA 02215",April
179599,AAA Batteries (4-pack),2,2.990000009536743,2019-02-04 23:29:00,"92 Lincoln St, San Francisco, CA 94016",February
179600,Google Phone,1,600.0,2019-04-27 11:51:00,"617 12th St, San Francisco, CA 94016",April
179601,Wired Headphones,1,11.989999771118164,2019-04-24 23:52:00,"928 Cedar St, Los Angeles, CA 90001",April
179602,27in 4K Gaming Monitor,1,389.989990234375,2019-04-04 10:13:00,"72 1st St, Los Angeles, CA 90001",April
179603,27in 4K Gaming Monitor,1,389.989990234375,2019-04-15 09:40:00,"294 8th St, New York City, NY 10001",April
179604,AAA Batteries (4-pack),3,2.990000009536743,2019-06-04 19:42:00,"775 Willow St, San Francisco, CA 94016",June
179605,Vareebadd Phone,1,400.0,2019-02-04 20:03:00,"435 10th St, San Francisco, CA 94016",February
179606,AA Batteries (4-pack),3,3.839999914169312,2019-04-25 09:15:00,"206 Lake St, New York City, NY 10001",April
179607,Macbook Pro Laptop,1,1700.0,2019-04-23 19:23:00,"823 2nd St, Seattle, WA 98101",April
179608,LG Washing Machine,1,600.0,2019-04-13 14:16:00,"970 Dogwood St, Los Angeles, CA 90001",April
179609,AA Batteries (4-pack),1,3.839999914169312,2019-04-26 20:09:00,"2 Hill St, Los Angeles, CA 90001",April
179610,Flatscreen TV,1,300.0,2019-04-20 18:52:00,"947 7th St, San Francisco, CA 94016",April
179611,AA Batteries (4-pack),1,3.839999914169312,2019-04-20 14:48:00,"176 Lake St, Boston, MA 02215",April
179612,20in Monitor,1,109.98999786376952,2019-04-18 17:54:00,"714 Meadow St, Los Angeles, CA 90001",April
179613,Wired Headphones,1,11.989999771118164,2019-04-19 20:07:00,"974 Sunset St, Seattle, WA 98101",April
179614,27in FHD Monitor,1,149.99000549316406,2019-10-04 21:30:00,"345 Willow St, San Francisco, CA 94016",October
179615,AAA Batteries (4-pack),1,2.990000009536743,2019-04-16 23:41:00,"270 Ridge St, Dallas, TX 75001",April
179616,iPhone,1,700.0,2019-04-04 19:04:00,"742 12th St, San Francisco, CA 94016",April
179617,Apple Airpods Headphones,1,150.0,2019-04-13 23:24:00,"225 Elm St, Austin, TX 73301",April
179618,iPhone,1,700.0,2019-04-21 10:28:00,"292 Hickory St, Los Angeles, CA 90001",April
179619,AA Batteries (4-pack),5,3.839999914169312,2019-03-04 10:50:00,"781 Center St, Portland, OR 97035",March
179620,Lightning Charging Cable,1,14.949999809265137,2019-04-17 18:57:00,"318 Cedar St, Atlanta, GA 30301",April
179621,Lightning Charging Cable,1,14.949999809265137,2019-04-17 14:20:00,"794 Pine St, Portland, OR 97035",April
179622,Apple Airpods Headphones,1,150.0,2019-04-24 08:58:00,"977 Park St, San Francisco, CA 94016",April
179623,AAA Batteries (4-pack),1,2.990000009536743,2019-04-26 17:52:00,"587 Main St, Portland, OR 97035",April
179624,AA Batteries (4-pack),1,3.839999914169312,2019-09-04 05:04:00,"872 Cedar St, Los Angeles, CA 90001",September
179625,USB-C Charging Cable,1,11.949999809265137,2019-04-24 17:41:00,"238 Adams St, Los Angeles, CA 90001",April
179626,USB-C Charging Cable,1,11.949999809265137,2019-04-27 23:26:00,"876 11th St, Boston, MA 02215",April
179627,Wired Headphones,1,11.989999771118164,2019-04-15 15:49:00,"652 Jefferson St, New York City, NY 10001",April
179628,Wired Headphones,2,11.989999771118164,2019-11-04 23:26:00,"649 Wilson St, San Francisco, CA 94016",November
179629,AA Batteries (4-pack),1,3.839999914169312,2019-04-27 21:18:00,"745 Walnut St, Los Angeles, CA 90001",April
179630,Bose SoundSport Headphones,1,99.98999786376952,2019-04-25 15:44:00,"855 Jefferson St, San Francisco, CA 94016",April
179631,Lightning Charging Cable,1,14.949999809265137,2019-04-23 14:38:00,"303 13th St, Dallas, TX 75001",April
179632,20in Monitor,1,109.98999786376952,2019-06-04 18:19:00,"339 14th St, Seattle, WA 98101",June
179633,AAA Batteries (4-pack),2,2.990000009536743,2019-04-26 18:41:00,"747 6th St, Los Angeles, CA 90001",April
179634,AA Batteries (4-pack),1,3.839999914169312,2019-04-22 10:23:00,"102 Elm St, San Francisco, CA 94016",April
179635,USB-C Charging Cable,1,11.949999809265137,2019-12-04 11:35:00,"397 Walnut St, Dallas, TX 75001",December
179636,Macbook Pro Laptop,1,1700.0,2019-04-26 12:46:00,"209 11th St, New York City, NY 10001",April
179637,AA Batteries (4-pack),1,3.839999914169312,2019-05-04 13:01:00,"97 Johnson St, Seattle, WA 98101",May
179638,USB-C Charging Cable,1,11.949999809265137,2019-04-14 15:04:00,"651 Lake St, Los Angeles, CA 90001",April
179639,AAA Batteries (4-pack),2,2.990000009536743,2019-04-22 20:35:00,"730 4th St, Boston, MA 02215",April
179640,Apple Airpods Headphones,1,150.0,2019-04-15 20:02:00,"926 10th St, San Francisco, CA 94016",April
179641,Lightning Charging Cable,1,14.949999809265137,2019-04-18 09:47:00,"736 Adams St, Portland, OR 97035",April
179642,AAA Batteries (4-pack),1,2.990000009536743,2019-04-16 05:34:00,"855 River St, New York City, NY 10001",April
179643,AA Batteries (4-pack),1,3.839999914169312,2019-04-21 18:13:00,"574 Main St, Dallas, TX 75001",April
179644,34in Ultrawide Monitor,1,379.989990234375,2019-04-28 10:40:00,"120 Lake St, Dallas, TX 75001",April
179645,Bose SoundSport Headphones,1,99.98999786376952,2019-04-23 16:44:00,"521 River St, Dallas, TX 75001",April
179646,AA Batteries (4-pack),1,3.839999914169312,2019-04-22 06:14:00,"335 13th St, Portland, ME 04101",April
179647,AAA Batteries (4-pack),1,2.990000009536743,2019-04-22 20:42:00,"715 Madison St, Los Angeles, CA 90001",April
179648,Bose SoundSport Headphones,1,99.98999786376952,2019-08-04 12:13:00,"986 Meadow St, San Francisco, CA 94016",August
179649,Apple Airpods Headphones,1,150.0,2019-04-04 16:08:00,"530 Highland St, San Francisco, CA 94016",April
179650,iPhone,1,700.0,2019-04-26 18:53:00,"304 Johnson St, Dallas, TX 75001",April
179651,27in 4K Gaming Monitor,1,389.989990234375,2019-05-04 11:02:00,"804 Ridge St, San Francisco, CA 94016",May
179652,Apple Airpods Headphones,1,150.0,2019-03-04 10:56:00,"158 5th St, San Francisco, CA 94016",March
179653,AA Batteries (4-pack),3,3.839999914169312,2019-04-15 16:53:00,"304 Washington St, Portland, OR 97035",April
179653,Flatscreen TV,1,300.0,2019-04-15 16:53:00,"304 Washington St, Portland, OR 97035",April
179654,iPhone,1,700.0,2019-04-14 17:28:00,"357 Pine St, Boston, MA 02215",April
179655,iPhone,1,700.0,2019-03-04 23:50:00,"176 Cedar St, Los Angeles, CA 90001",March
179656,27in 4K Gaming Monitor,1,389.989990234375,2019-11-04 14:48:00,"391 Cedar St, New York City, NY 10001",November
179657,27in FHD Monitor,1,149.99000549316406,2019-04-13 14:00:00,"4 Sunset St, Boston, MA 02215",April
179658,USB-C Charging Cable,1,11.949999809265137,2019-10-04 11:27:00,"502 8th St, Boston, MA 02215",October
179659,AA Batteries (4-pack),2,3.839999914169312,2019-04-20 12:32:00,"15 Center St, San Francisco, CA 94016",April
179660,27in FHD Monitor,1,149.99000549316406,2019-04-27 15:58:00,"540 Highland St, New York City, NY 10001",April
179661,27in 4K Gaming Monitor,1,389.989990234375,2019-04-23 21:26:00,"278 5th St, Portland, ME 04101",April
179662,AAA Batteries (4-pack),2,2.990000009536743,2019-04-19 13:38:00,"738 Sunset St, Portland, OR 97035",April
179663,USB-C Charging Cable,1,11.949999809265137,2019-04-24 07:54:00,"30 Elm St, San Francisco, CA 94016",April
179664,Bose SoundSport Headphones,1,99.98999786376952,2019-11-04 15:26:00,"763 6th St, Atlanta, GA 30301",November
179665,AAA Batteries (4-pack),2,2.990000009536743,2019-06-04 09:20:00,"303 13th St, San Francisco, CA 94016",June
179666,Bose SoundSport Headphones,1,99.98999786376952,2019-04-18 18:01:00,"440 Forest St, Portland, OR 97035",April
179667,Wired Headphones,1,11.989999771118164,2019-02-04 11:10:00,"660 2nd St, Seattle, WA 98101",February
179668,Lightning Charging Cable,1,14.949999809265137,2019-04-29 11:52:00,"912 Jackson St, Atlanta, GA 30301",April
179669,iPhone,1,700.0,2019-04-26 11:29:00,"451 Walnut St, Portland, OR 97035",April
179670,AA Batteries (4-pack),1,3.839999914169312,2019-08-04 12:22:00,"681 South St, San Francisco, CA 94016",August
179671,AA Batteries (4-pack),2,3.839999914169312,2019-05-04 19:49:00,"64 Jefferson St, Dallas, TX 75001",May
179672,AA Batteries (4-pack),1,3.839999914169312,2019-04-30 13:22:00,"587 River St, Portland, ME 04101",April
179673,Wired Headphones,2,11.989999771118164,2019-04-28 19:44:00,"404 Johnson St, San Francisco, CA 94016",April
179674,Lightning Charging Cable,1,14.949999809265137,2019-04-15 12:23:00,"514 Lakeview St, Boston, MA 02215",April
179675,Macbook Pro Laptop,1,1700.0,2019-04-15 18:12:00,"397 Madison St, Los Angeles, CA 90001",April
179676,USB-C Charging Cable,1,11.949999809265137,2019-04-13 01:08:00,"817 12th St, Boston, MA 02215",April
179677,USB-C Charging Cable,2,11.949999809265137,2019-07-04 08:49:00,"72 12th St, San Francisco, CA 94016",July
179678,AA Batteries (4-pack),1,3.839999914169312,2019-12-04 16:55:00,"716 Jackson St, San Francisco, CA 94016",December
179679,USB-C Charging Cable,1,11.949999809265137,2019-04-16 18:50:00,"231 5th St, New York City, NY 10001",April
179680,Wired Headphones,1,11.989999771118164,2019-04-24 19:51:00,"736 Adams St, Portland, OR 97035",April
179681,USB-C Charging Cable,2,11.949999809265137,2019-01-04 19:20:00,"882 South St, Portland, ME 04101",January
179682,Apple Airpods Headphones,1,150.0,2019-04-29 11:36:00,"596 Willow St, Boston, MA 02215",April
179683,Wired Headphones,1,11.989999771118164,2019-04-25 15:26:00,"967 Johnson St, Los Angeles, CA 90001",April
179684,Wired Headphones,1,11.989999771118164,2019-04-23 19:37:00,"263 Cedar St, Seattle, WA 98101",April
179685,Lightning Charging Cable,1,14.949999809265137,2019-04-27 19:48:00,"877 Hill St, Atlanta, GA 30301",April
179686,Lightning Charging Cable,1,14.949999809265137,2019-04-17 11:45:00,"347 South St, Los Angeles, CA 90001",April
179687,Macbook Pro Laptop,1,1700.0,2019-04-16 13:56:00,"84 Pine St, San Francisco, CA 94016",April
179688,Lightning Charging Cable,1,14.949999809265137,2019-11-04 12:10:00,"389 Wilson St, New York City, NY 10001",November
179689,AAA Batteries (4-pack),1,2.990000009536743,2019-04-14 18:47:00,"559 Church St, New York City, NY 10001",April
179690,Bose SoundSport Headphones,1,99.98999786376952,2019-04-28 17:35:00,"989 Adams St, San Francisco, CA 94016",April
179691,AAA Batteries (4-pack),1,2.990000009536743,2019-07-04 00:18:00,"457 Maple St, Los Angeles, CA 90001",July
179692,Bose SoundSport Headphones,1,99.98999786376952,2019-04-22 18:36:00,"841 Cherry St, Portland, OR 97035",April
179693,27in FHD Monitor,1,149.99000549316406,2019-04-25 10:38:00,"514 4th St, San Francisco, CA 94016",April
179694,Wired Headphones,1,11.989999771118164,2019-04-25 11:09:00,"152 Dogwood St, San Francisco, CA 94016",April
179695,Lightning Charging Cable,1,14.949999809265137,2019-04-19 13:10:00,"695 Washington St, Los Angeles, CA 90001",April
179696,iPhone,1,700.0,2019-04-20 18:41:00,"296 Lakeview St, Portland, OR 97035",April
179697,AAA Batteries (4-pack),1,2.990000009536743,2019-04-29 19:37:00,"964 South St, San Francisco, CA 94016",April
179698,USB-C Charging Cable,1,11.949999809265137,2019-04-04 12:16:00,"404 11th St, Los Angeles, CA 90001",April
179699,Wired Headphones,1,11.989999771118164,2019-03-04 10:51:00,"704 Church St, New York City, NY 10001",March
179700,Wired Headphones,1,11.989999771118164,2019-04-26 10:02:00,"765 13th St, San Francisco, CA 94016",April
179701,AA Batteries (4-pack),1,3.839999914169312,2019-04-14 15:01:00,"519 Center St, Portland, OR 97035",April
179702,USB-C Charging Cable,1,11.949999809265137,2019-04-29 11:43:00,"918 2nd St, Dallas, TX 75001",April
179703,AA Batteries (4-pack),1,3.839999914169312,2019-04-13 13:26:00,"14 12th St, Austin, TX 73301",April
179704,20in Monitor,1,109.98999786376952,2019-04-14 01:55:00,"139 Park St, San Francisco, CA 94016",April
179705,Lightning Charging Cable,1,14.949999809265137,2019-04-26 13:04:00,"575 Sunset St, New York City, NY 10001",April
179706,AAA Batteries (4-pack),2,2.990000009536743,2019-04-30 06:08:00,"251 Wilson St, Austin, TX 73301",April
179707,AAA Batteries (4-pack),2,2.990000009536743,2019-09-04 00:07:00,"901 Walnut St, San Francisco, CA 94016",September
179708,Lightning Charging Cable,1,14.949999809265137,2019-04-25 19:48:00,"132 Church St, Seattle, WA 98101",April
179709,AA Batteries (4-pack),1,3.839999914169312,2019-04-26 14:24:00,"803 Center St, New York City, NY 10001",April
179710,AA Batteries (4-pack),1,3.839999914169312,2019-04-21 19:21:00,"87 12th St, San Francisco, CA 94016",April
179711,AA Batteries (4-pack),2,3.839999914169312,2019-04-17 13:08:00,"302 River St, New York City, NY 10001",April
179712,USB-C Charging Cable,1,11.949999809265137,2019-04-13 13:10:00,"544 Chestnut St, Seattle, WA 98101",April
179713,Macbook Pro Laptop,1,1700.0,2019-04-25 14:48:00,"950 5th St, New York City, NY 10001",April
179714,USB-C Charging Cable,1,11.949999809265137,2019-01-04 13:48:00,"359 Wilson St, Dallas, TX 75001",January
179715,Wired Headphones,1,11.989999771118164,2019-11-04 16:31:00,"480 10th St, Los Angeles, CA 90001",November
179716,Lightning Charging Cable,1,14.949999809265137,2019-04-30 18:05:00,"748 West St, Seattle, WA 98101",April
179717,Lightning Charging Cable,1,14.949999809265137,2019-01-04 11:09:00,"625 12th St, Los Angeles, CA 90001",January
179718,LG Dryer,1,600.0,2019-04-16 22:12:00,"51 Walnut St, New York City, NY 10001",April
179719,34in Ultrawide Monitor,1,379.989990234375,2019-03-04 13:44:00,"650 Lakeview St, Seattle, WA 98101",March
